% This file is created by the Prizma 1.0.
% Prizma is a Turkish Text Classification Environment for Weka 
% and developed by Harun Reşit Zafer with Fatih Universtiy Natural Language Processing Group.
% http://nlp.ceng.fatih.edu.tr/blog/
% hrzafer@fatih.edu.tr
% www.hrzafer.com

@relation dataset

@attribute LengthOfTitle numeric
@attribute NumberCount numeric
@attribute PunctuationColonRatio numeric
@attribute PunctuationCommaRatio numeric
@attribute PunctuationCountOfTitle numeric
@attribute PunctuationDashRatio numeric
@attribute PunctuationDoubleQuoteRatio numeric
@attribute PunctuationEllipsisRatio numeric
@attribute PunctuationExclamationRatio numeric
@attribute PunctuationQuestionMarkRatio numeric
@attribute PunctuationRatio numeric
@attribute PunctuationSemicolonRatio numeric
@attribute StopwordRatio numeric
@attribute WhyCount numeric
@attribute WordCountOfTitle numeric
@attribute WordLengthAverage numeric
@attribute WordLengthVariance numeric
@attribute class {1,0}

% The first 13,224 instances (%66) is used for training
% and the rest 6,812 instances (%34) is used as test data.
% Total instance count is 20,036
% In Weka (to get correct results), select "percentage split %66" and "preserve order for % split" options

@data
141,2,0,0,8,0,0,0,0,0,0.07,0,0.05,0,21,6.24,18,0
103,0,0,0.25,4,0.25,0,0,0,0,0.05,0,0.07,0,16,5.67,3,0
145,1,0,0,6,0,0.333,0,0,0,0.05,0,0.11,0,19,7.12,11,0
104,0,1,0,1,0,0,0,0,0,0.01,0,0,0,14,6.43,7,0
115,0,0,0,2,0,0,0,0,0,0.02,0,0,0,16,6.60,5,0
90,0,0,0,2,0,0,0,0,0,0.03,0,0,0,12,7.09,4,0
57,1,1,0,1,0,0,0,0,0,0.02,0,0,0,7,8.17,26,0
46,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,10.00,13,0
66,2,0.333,0,3,0.333,0,0,0,0,0.05,0,0,0,10,6.63,4,0
83,0,0.5,0,2,0,0,0,0,0,0.03,0,0.18,0,12,6.45,6,0
116,0,0,0.2,5,0,0,0,0,0,0.05,0,0,0,19,6.00,4,0
134,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,18,6.39,5,0
149,0,0.5,0,2,0,0,0,0,0,0.02,0,0.06,0,18,7.22,6,0
61,0,0,0,3,0,0,0,0,0,0.06,0,0,0,8,7.43,4,0
115,0,0,0.333,3,0,0,0,0,0,0.03,0,0.08,0,14,7.69,13,0
146,0,0,0,2,0,0,0,0,0,0.02,0,0.1,0,21,6.25,7,0
47,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,6.67,11,0
116,0,0,0,4,0,0,0,0,0,0.04,0,0.07,0,16,6.53,5,0
80,0,0,0,2,0,0,0,0,0,0.03,0,0.1,0,12,6.70,14,0
138,0,0,0.25,4,0,0,0,0,0,0.03,0,0,0,18,6.94,9,0
51,0,0,0.25,4,0,0,0,0,0,0.1,0,0.12,0,9,5.00,3,0
148,1,0,0.333,3,0,0,0,0,0,0.02,0,0,0,20,6.94,7,0
118,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,6.67,8,0
141,0,0,0,4,0,0,0,0,0,0.03,0,0,0,18,7.63,3,0
138,0,0,0.2,5,0,0,0,0,0,0.04,0,0.06,0,19,7.19,11,0
117,4,0,0.333,3,0,0,0,0,0,0.03,0,0.11,0,19,6.00,7,0
35,0,0,0,1,0,0,0,0,0,0.03,0,0,0,6,6.00,5,0
121,1,0,0,3,0,0,0,0,0,0.03,0,0.06,0,18,6.87,14,0
85,0,0,0,1,0,0,0,0,0,0.01,0,0,0,12,6.73,13,0
113,0,0,0.25,4,0,0.5,0,0,0,0.04,0,0.06,0,16,5.88,5,0
149,0,0.25,0.25,4,0,0,0,0,0,0.03,0,0.06,0,18,7.59,6,0
117,0,1,0,1,0,0,0,0,0,0.01,0,0.15,0,13,8.00,16,0
57,0,0,0,1,0,0,0,0,0,0.02,0,0.14,0,8,7.14,6,0
42,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,7.60,9,0
109,1,0,0.2,5,0,0,0,0,0,0.05,0,0.07,0,14,6.85,8,0
147,0,0,0.25,8,0,0.25,0,0,0,0.07,0,0.11,0,21,6.37,8,0
104,2,0,0.2,5,0,0,0,0,0,0.06,0,0,0,15,7.82,10,0
85,0,0.25,0,4,0,0,0,0,0,0.05,0,0,0,12,8.11,7,0
36,0,0,0,1,0,0,0,0,0,0.03,0,0,0,5,8.00,9,0
141,1,0,0,2,0,0,0,0,0,0.02,0,0,0,16,8.13,7,0
63,2,0.5,0,2,0,0,0,0,0,0.04,0,0,0,9,7.43,5,0
105,1,0,0,2,0,0,0,0,0,0.02,0,0.14,0,15,6.85,8,0
132,0,0,0,3,0,0,0,0,0,0.03,0,0.35,0,18,6.65,12,0
83,1,0,0,2,0.5,0,0,0,0,0.03,0,0,0,12,6.90,14,0
68,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,10,6.44,5,0
74,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,9,8.13,12,0
135,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,19,6.39,7,0
78,0,0.333,0.333,3,0,0,0,0,0,0.05,0,0,0,11,6.60,3,0
143,0,0,0,3,0,0,0,0,0,0.02,0,0.06,0,19,7.29,8,0
55,1,1,0,1,0,0,0,0,0,0.02,0,0,0,7,7.83,5,0
74,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,10,7.11,7,0
51,0,0,0,2,0,0,0,0,0,0.05,0,0,0,6,7.33,2,0
110,2,0.167,0,6,0,0,0,0,0,0.07,0,0.21,0,17,6.85,12,0
49,0,0.333,0,3,0.667,0,0,0,0,0.07,0,0,0,5,8.40,11,0
109,1,0,0,2,0,0,0,0,0,0.02,0,0.07,0,15,7.08,8,0
149,0,0,0.25,4,0,0,0,0,0,0.03,0,0.16,0,21,6.74,13,0
82,0,0.5,0,2,0,0,0,0,0,0.03,0,0.2,0,11,7.10,9,0
39,0,0,0,1,0,0,0,0,0,0.03,0,0,0,6,6.80,8,0
147,1,0,0.25,4,0,0,0,0,0,0.03,0,0.18,0,23,5.76,7,0
146,0,0,0.5,2,0,0,0,0,0,0.02,0,0.07,0,15,8.67,10,0
128,1,0,0,4,0,0,0,0,0,0.04,0,0,0,23,5.42,4,0
149,0,0,0,2,0,0,0,0,0,0.02,0,0,0,19,6.79,8,0
123,0,0.5,0,2,0,0,0,0,0,0.02,0,0.25,0,16,6.63,8,0
80,0,0,0,2,0.5,0,0,0,0,0.03,0,0,0,11,6.90,6,0
132,1,0,0.25,4,0,0,0,0,0,0.04,0,0,0,18,6.81,7,0
150,0,0,0,5,0,0,0,0,0,0.04,0,0,0,19,7.35,7,0
149,0,0,0,4,0,0,0,0.25,0,0.03,0,0.05,0,20,6.58,9,0
48,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,8.80,2,0
115,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,6.53,7,0
110,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,14,7.31,5,0
133,0,0,0.25,4,0,0,0,0,0,0.04,0,0,0,18,7.13,12,0
87,1,0,0,3,0,0,0,0,0,0.04,0,0,0,12,7.30,4,0
91,0,0,0,4,0,0,0,0,0,0.05,0,0.08,0,15,5.46,6,0
95,1,0,0,1,0,0,0,0,0,0.01,0,0.14,0,14,5.92,6,0
57,0,0,0,2,0,0,0,0,0,0.04,0,0,0,8,6.00,2,0
102,0,0,0,3,0,0,0,0,0,0.03,0,0.08,0,15,6.46,12,0
87,0,0.25,0,4,0,0,0,0,0,0.05,0,0.1,0,11,7.40,8,0
135,0,0,0,3,0,0,0,0,0,0.03,0,0.06,0,17,7.31,5,0
104,0,0,0,2,0,0,0,0,0,0.02,0,0,0,14,6.92,5,0
110,1,0,0,2,0,0,0,0,0,0.02,0,0.14,0,15,7.15,11,0
69,0,0,0,1,0,0,0,0,0,0.02,0,0.11,0,10,6.67,7,0
98,2,0.25,0.25,4,0,0,0,0,0,0.05,0,0.08,0,16,6.58,7,0
52,1,0.5,0,2,0,0,0,0,0,0.05,0,0,0,9,5.86,3,0
147,0,0,0.5,2,0,0,0,0,0,0.02,0,0.05,0,20,6.30,5,0
62,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,6.88,13,0
149,0,0,0.333,6,0,0,0,0,0,0.05,0,0.26,0,22,6.58,12,0
137,1,0,0.5,2,0,0,0,0,0,0.02,0,0.06,0,18,6.88,6,0
49,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.14,0,7,6.14,5,0
39,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.14,0,7,5.33,6,0
49,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,7.33,15,0
114,0,0,0.333,3,0,0,0,0,0,0.03,0,0.07,0,15,7.00,5,0
67,0,0.5,0,2,0,0,0,0,0,0.04,0,0.1,0,11,5.60,5,0
102,0,0,0.25,4,0,0,0,0,0,0.05,0,0,0,14,7.25,6,0
50,0,0,0,1,0,0,0,0,0,0.02,0,0,0,6,9.00,9,0
150,1,0,0.333,3,0,0,0,0,0,0.02,0,0.05,0,21,6.68,2,0
130,0,0,0.5,2,0,0,0,0,0,0.02,0,0.11,0,18,6.17,11,0
139,0,0,0.333,6,0,0,0,0,0,0.05,0,0,0,20,6.88,6,0
82,0,0.5,0,2,0,0,0,0,0,0.03,0,0.09,0,12,6.36,4,0
87,0,0,0,2,0,0,0,1,0,0.03,0,0.09,0,11,6.82,6,0
135,0,0,0.143,7,0,0,0,0,0,0.06,0,0.11,1,21,5.79,7,0
76,0,0,1,1,0,0,0,0,0,0.02,0,0,0,10,6.60,3,0
116,2,0,0.4,5,0,0,0,0,0,0.05,0,0.06,0,17,6.57,6,0
141,1,0,0.333,3,0,0,0,0,0,0.03,0,0.14,0,22,5.85,4,0
144,1,0,0,4,0,0.5,0,0,0,0.03,0,0,0,16,8.20,11,0
113,0,0,0,4,0,0.5,0,0.25,0,0.04,0,0,0,13,7.46,5,0
115,0,0,0,4,0,0,0,0,0,0.04,0,0,0,15,7.00,6,0
52,1,0,0,1,0,0,0,0,0,0.02,0,0,0,8,7.17,3,0
100,1,0,0,2,0,0,0,0,0,0.02,0,0,0,15,6.38,6,0
148,0,0,0,1,0,0,0,0,0,0.01,0,0.12,0,16,8.25,16,0
53,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,7.50,4,0
86,0,0.333,0.333,3,0,0,0,0,0,0.04,0,0.08,0,13,6.00,6,0
149,1,0.25,0.5,4,0,0,0,0,0,0.03,0,0.09,0,22,5.86,5,0
83,2,0,0,3,0,0,0,0,0,0.04,0,0,0,11,8.75,7,0
137,0,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,20,6.44,8,0
75,0,0.5,0,2,0.5,0,0,0,0,0.03,0,0.11,0,9,7.22,16,0
60,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.22,0,9,5.78,9,0
122,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,13,9.00,5,0
122,2,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,18,6.73,6,0
133,0,0,0,3,0,0,0,0,0,0.03,0,0.14,0,16,8.36,9,0
51,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,5.50,5,0
59,0,0.5,0,2,0,0,0,0,0,0.04,0,0,0,9,5.75,10,0
90,0,0,0,3,0,0,0,0,0,0.04,0,0,0,11,7.80,3,0
140,1,0,0,3,0,0,0,0,0,0.03,0,0.06,0,20,6.94,3,0
53,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,6.57,4,0
84,0,0,0.2,5,0,0,0,0,0,0.07,0,0,0,13,6.60,7,0
60,0,0,0,1,0,0,0,0,0,0.02,0,0.12,0,9,6.50,3,0
139,2,0,0,3,0,0,0,0,0,0.03,0,0.06,0,19,6.88,7,0
65,0,0.5,0,2,0,0,0,0,0,0.04,0,0.12,0,9,7.00,9,0
149,0,0,0.2,7,0,0,0,0,0,0.04,0,0.16,0,19,6.63,10,0
146,1,0,0.333,3,0,0,0,0,0,0.02,0,0.1,0,21,6.47,5,0
140,1,0,0.25,4,0,0,0,0,0,0.03,0,0.11,0,20,6.44,5,0
146,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,19,7.00,5,0
143,0,0.2,0,5,0,0,0,0,0,0.04,0,0.06,0,20,7.18,7,0
49,1,0,0,3,0,0,0,0,0,0.07,0,0.14,0,8,6.17,10,0
148,4,0,0.5,2,0,0,0,0,0,0.02,0,0,0,21,6.71,10,0
137,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,17,7.44,11,0
144,0,0.25,0.5,4,0,0,0,0,0,0.03,0,0.11,0,19,6.42,5,0
99,0,0,0.25,4,0,0,0,0,0,0.05,0,0.09,0,13,7.73,12,0
68,0,0,0,1,0,0,0,0,0,0.02,0,0.2,0,10,5.80,9,0
53,0,0,0,3,0,0.667,0,0,0,0.07,0,0,0,6,9.20,29,0
141,0,0,0,2,0,0,0,0,0,0.02,0,0.11,0,18,6.78,6,0
71,0,0,0.25,4,0,0,0,0,0,0.07,0,0,0,10,6.56,5,0
136,2,0,0.125,8,0,0,0,0,0,0.07,0,0.05,0,22,5.94,9,0
80,0,1,0,1,0,0,0,0,0,0.01,0,0.08,0,12,5.67,6,0
119,1,0,0.25,4,0,0,0,0,0,0.04,0,0.06,0,18,6.60,2,0
47,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,7.00,2,0
148,0,0,0,2,0,0,0,0,0,0.02,0,0.07,0,16,8.80,5,0
46,0,0,0,1,0,0,0,0,0,0.03,0,0.17,0,7,6.67,14,0
131,0,0,0.333,3,0,0,0,0,0,0.03,0,0.18,0,18,6.59,11,0
136,0,0,0,3,0,0,0,0,0,0.03,0,0,0,18,6.88,7,0
127,0,0,0.143,7,0.143,0.286,0,0,0,0.07,0,0.19,0,17,6.56,10,0
150,0,0,0.667,3,0,0,0,0,0,0.02,0,0.24,0,21,6.05,9,0
120,2,0.167,0,6,0,0,0,0,0.167,0.06,0,0.12,0,18,5.87,7,0
139,0,0,0.333,3,0,0,0,0,0,0.02,0,0.12,0,17,7.56,10,0
61,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,7.71,6,0
32,0,0.333,0,3,0,0,0,0,0,0.12,0,0.2,0,7,5.00,7,0
102,0,0,0,2,0,0,0,0,0,0.02,0,0.14,0,15,6.21,7,0
36,0,0.333,0,3,0.333,0,0,0,0,0.1,0,0.4,0,6,5.80,5,0
65,0,1,0,1,0,0,0,0,0,0.02,0,0,0,7,8.29,13,0
148,1,0,0.25,8,0,0.5,0,0,0,0.07,0,0.1,0,22,5.90,7,0
44,0,0,0,1,0,0,0,0,0,0.03,0,0,0,8,5.29,6,0
60,0,1,0,1,0,0,0,0,0,0.02,0,0.12,0,8,6.50,9,0
92,0,0.143,0.143,7,0,0,0,0,0.143,0.1,0,0.31,0,15,5.62,5,0
59,0,0.5,0,2,0,0,0,0,0,0.04,0,0.33,0,10,5.44,10,0
139,1,0,0.25,4,0,0,0,0,0,0.03,0,0,0,20,6.82,4,0
68,2,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.09,0,11,6.00,3,0
52,1,0,0,1,0,0,0,0,0,0.02,0,0,0,8,7.17,12,0
83,0,0,0.5,2,0,0,0,0,0,0.03,0,0.42,0,12,5.83,8,0
52,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,5.63,4,0
94,1,0,0,1,0,0,0,0,0,0.01,0,0,0,12,8.10,5,0
76,2,0,0,1,0,0,0,0,0,0.02,0,0,0,14,5.36,2,0
46,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.83,12,0
148,0,0,0.333,6,0,0,0,0,0,0.05,0,0.06,0,20,6.94,8,0
52,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,6.57,9,0
76,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,11,6.50,8,0
75,3,0,0,5,0,0,0,0,0,0.08,0,0,0,14,6.11,9,0
52,0,0,0.5,2,0,0,0,0,0,0.05,0,0.14,0,8,6.29,16,0
149,1,0,0.25,4,0,0,0,0,0,0.03,0,0.05,0,21,6.15,5,0
140,0,0,0,4,0,0,0,0,0,0.03,0,0,0,16,8.13,15,0
45,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,5.00,7,0
123,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,14,7.71,11,0
76,0,0,0.333,3,0,0,0,0,0,0.05,0,0,0,11,6.40,5,0
50,0,1,0,1,0,0,0,0,0,0.02,0,0.12,0,8,5.25,3,0
63,0,0.2,0.2,5,0,0,0,0.2,0,0.1,0,0.38,0,10,6.38,7,0
135,0,0,0.4,5,0,0.4,0,0,0,0.04,0,0.16,0,19,5.89,10,0
139,0,0,0.2,5,0,0,0,0,0,0.04,0,0.12,0,19,7.00,10,0
98,0,0,0,3,0,0,0,0,0,0.04,0,0.15,0,15,6.38,7,0
106,1,0,0,3,0,0,0,0,0,0.03,0,0.07,0,15,6.85,6,0
139,0,0,0.25,4,0,0,0,0,0,0.03,0,0.07,0,16,7.80,12,0
46,2,1,0,1,0,0,0,0,0,0.03,0,0,0,9,5.00,3,0
146,0,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,18,7.41,7,0
54,0,1,0,1,0,0,0,0,0,0.02,0,0.33,0,9,5.00,4,0
52,1,0.5,0,2,0,0,0,0,0,0.05,0,0,0,8,7.17,6,0
58,0,0.5,0,2,0,0,0,0,0,0.04,0,0.14,0,7,7.29,6,0
148,0,0,0.333,6,0,0.333,0,0,0,0.05,0,0.06,0,18,6.94,5,0
126,1,0,0,3,0,0,0,0,0,0.03,0,0,0,17,7.07,11,0
50,1,0,0,1,0,0,0,0,0,0.02,0,0,0,9,5.86,5,0
67,0,0,0,4,0,0,0,0,0,0.07,0,0.11,0,9,6.11,3,0
62,1,1,0,1,0,0,0,0,0,0.02,0,0,0,8,7.14,9,0
118,0,0,0,2,0,0,0,0,0,0.02,0,0,0,14,8.00,8,0
75,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,8.50,4,0
125,0,0,0.333,3,0.333,0,0,0,0,0.03,0,0,0,12,9.25,6,0
128,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,17,6.88,12,0
53,0,0,0,2,0,0,0,0.5,0,0.04,0,0,0,8,6.43,6,0
147,1,0,0.333,3,0,0,0,0,0,0.02,0,0,0,17,7.94,10,0
112,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,6.33,3,0
66,0,0.25,0.25,4,0,0,0,0,0,0.07,0,0,0,9,6.00,3,0
90,0,0,0,2,0,0,0,0,0,0.03,0,0.11,0,10,8.89,15,0
101,0,1,0,1,0,0,0,0,0,0.01,0,0,0,11,8.18,7,0
109,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,14,7.23,9,0
63,0,0.25,0,4,0.25,0,0,0,0,0.08,0,0,0,9,6.50,13,0
61,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,7.86,5,0
63,2,0.333,0.333,3,0,0,0,0,0,0.06,0,0,0,10,7.14,16,0
138,0,0,0.25,4,0,0,0,0,0,0.03,0,0,0,17,8.00,7,0
94,1,0,0,1,0,0,0,0,0,0.01,0,0.07,0,14,6.00,5,0
86,0,0.333,0.667,3,0,0,0,0,0,0.04,0,0,0,12,6.00,7,0
43,0,0,0,3,0,0,0,0,0,0.08,0,0,0,6,7.20,6,0
62,1,0,0,1,0,0,0,0,0,0.02,0,0,0,9,7.57,9,0
149,1,0,0,2,0,0,0,0,0,0.02,0,0.22,0,23,5.64,5,0
131,1,0,0,4,0,0,0,0,0,0.04,0,0.06,0,19,7.40,9,0
59,0,1,0,1,0,0,0,0,0,0.02,0,0,0,7,7.43,11,0
123,0,0,0.5,2,0,0,0,0,0,0.02,0,0.06,0,16,6.63,6,0
92,0,0,0.2,5,0,0.4,0,0,0,0.06,0,0,0,11,7.80,7,0
42,0,0,0,1,0,0,0,0,0,0.03,0,0,0,7,6.00,5,0
61,0,0,0,2,0,0,0,0,0,0.04,0,0.25,0,8,6.50,8,0
64,0,0,0,2,0,0,0,0,0,0.04,0,0,0,9,6.88,6,0
98,2,0,0.25,4,0,0,0,0,0,0.05,0,0.19,0,17,5.50,7,0
77,1,0,0,1,0,0,0,0,0,0.01,0,0,0,10,8.13,14,0
130,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,18,6.53,4,0
136,0,0,0,3,0,0,0,0,0,0.03,0,0.12,1,17,6.88,7,0
41,0,0.333,0,3,0,0,0,0,0,0.09,0,0,0,5,6.80,5,0
66,0,0.25,0,4,0,0,0,0,0.25,0.07,0,0.25,0,9,6.88,11,0
79,3,0,0,2,0,0,0,0,0,0.03,0,0,0,14,5.90,5,0
40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,5.83,8,0
58,0,0,0.5,2,0,0,0,0,0,0.04,0,0,0,7,8.50,2,0
109,2,0,0.25,4,0,0.5,0,0,0,0.04,0,0,0,15,6.85,8,0
148,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,19,7.11,9,0
27,0,0,1,1,0,0,0,0,0,0.04,0,0,0,4,5.75,3,0
67,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,10,5.80,5,0
129,0,0.5,0,2,0,0,0,0,0,0.02,0,0.06,0,17,6.53,8,0
141,0,0,0.667,3,0,0,0,0,0,0.03,0,0.1,0,20,5.95,5,0
129,1,0,0.333,3,0,0,0,0,0,0.03,0,0.2,0,20,5.53,8,0
92,0,0.25,0,4,0,0,0,0,0,0.05,0,0.08,0,14,5.92,11,0
45,0,0,1,1,0,0,0,0,0,0.03,0,0,0,6,6.50,6,0
104,1,0.5,0,2,0,0,0,0,0,0.02,0,0.19,0,17,5.73,12,0
150,1,0,0.375,8,0,0.25,0,0,0,0.07,0,0.1,0,22,6.05,9,0
46,0,0,0,1,0,0,0,0,0,0.03,0,0.14,0,8,5.57,5,0
142,1,0,0.333,3,0,0,0,0,0,0.02,0,0.11,0,20,6.56,8,0
54,1,0,0,3,0,0,0,0,0,0.07,0,0,0,8,7.00,8,0
148,1,0,0.4,5,0,0.4,0,0,0,0.04,0,0.11,0,19,6.83,10,0
145,1,0,0.2,5,0,0,0,0,0,0.04,0,0.11,0,21,6.67,5,0
90,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,15,5.14,10,0
52,0,0,0.5,2,0,0,0,0,0,0.05,0,0,0,9,5.38,4,0
72,0,0,0,3,0,0,0,0,0,0.05,0,0,0,11,7.25,15,0
85,0,0,0,3,0,0,0,0,0,0.04,0,0,0,13,6.55,5,0
67,0,0.25,0,4,0.25,0,0,0,0,0.07,0,0,0,10,6.75,4,0
133,1,0,0.333,3,0,0,0,0,0,0.03,0,0.16,0,20,6.11,8,0
64,2,0,0,3,0,0,0,0,0,0.05,0,0,0,9,8.83,6,0
56,0,0.5,0,2,0,0,0,0,0,0.04,0,0.12,0,9,5.88,7,0
149,0,0,0.2,5,0,0.4,0,0,0,0.04,0,0.07,0,16,8.67,14,0
84,1,0.333,0,3,0,0,0,0,0,0.04,0,0,0,13,6.18,8,0
130,0,0,0,1,0,0,0,0,0,0.01,0,0.07,0,15,7.67,10,0
66,0,0.5,0,2,0,0,0,0,0,0.04,0,0,0,10,6.00,9,0
73,0,0.333,0,3,0,0,0,0,0,0.05,0,0.25,0,10,7.88,13,0
65,0,0,0.5,2,0,0,0,0,0,0.04,0,0,0,8,8.14,5,0
56,0,0,1,1,0,0,0,0,0,0.02,0,0,0,9,5.22,3,0
120,0,0,0,1,0,0,0,0,0,0.01,0,0.22,0,19,5.67,8,0
150,1,0,0.25,4,0,0,0,0,0,0.03,0,0.05,0,23,5.67,6,0
148,2,0,0.5,4,0,0,0,0,0,0.03,0,0.05,0,21,6.83,8,0
83,2,0,0.333,3,0.333,0,0,0,0,0.04,0.333,0.09,0,11,6.80,10,0
133,2,0.091,0.364,11,0,0.182,0,0,0,0.1,0,0,0,19,6.87,10,0
147,0,0,0,3,0,0.667,0,0,0,0.02,0,0.06,0,17,7.53,15,0
148,0,0.125,0.25,8,0,0,0,0,0.125,0.07,0,0.11,0,20,6.42,7,0
66,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.11,0,9,6.44,12,0
55,1,0,0,1,0,0,0,0,0,0.02,0,0,0,8,6.29,4,0
143,0,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,18,7.24,8,0
44,0,0,0,1,0,0,0,0,0,0.03,0,0,0,7,6.33,1,0
137,1,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,19,7.19,7,0
120,2,0,0,4,0,0.5,0,0,0,0.04,0,0,0,18,6.53,10,0
149,0,0,0,4,0,0.5,0,0,0,0.03,0,0,0,18,8.13,11,0
65,0,0,1,1,0,0,0,0,0,0.02,0,0,0,6,9.83,8,0
101,0,0,0.333,6,0,0,0,0,0,0.07,0,0.29,0,16,5.86,7,0
70,0,0,0,2,0,0,0,0,0,0.03,0,0,0,10,7.63,6,0
117,1,0,0,1,0,0,0,0,0,0.01,0,0.07,0,15,7.14,11,0
148,1,0,0,2,0,0,0,0,0,0.02,0,0,0,19,7.00,7,0
99,0,0.333,0.333,3,0,0,0,0,0,0.04,0,0.08,0,13,6.46,7,0
133,1,0,0,4,0,0,0,0,0,0.04,0,0.06,0,18,6.94,10,0
116,0,0,0.167,6,0,0,0,0,0,0.06,0,0.12,0,18,5.94,6,0
54,1,0.333,0,3,0,0,0,0,0,0.07,0,0.12,0,10,6.00,13,0
65,0,1,0,1,0,0,0,0,0,0.02,0,0,0,7,8.29,22,0
123,0,0,0.333,3,0,0,0,0,0,0.03,0,0.07,0,16,7.07,5,0
143,3,0,0.222,9,0.111,0,0,0,0,0.08,0,0.1,0,24,6.11,12,0
138,0,0,0,4,0,0,0,0,0,0.03,0,0.06,0,19,7.44,8,0
110,0,0,0.333,3,0.333,0,0,0,0,0.03,0,0.07,0,14,6.71,10,0
98,0,1,0,1,0,0,0,0,0,0.01,0,0.08,0,13,6.54,10,0
104,0,0,0,1,0,0,0,0,0,0.01,0,0.08,0,12,7.67,10,0
76,0,0,0,5,0,0,0,0,0,0.08,0,0,0,14,5.55,2,0
119,0,0,0,5,0,0,0,0,0,0.05,0,0.06,0,21,5.53,5,0
93,0,0,0.25,4,0,0,0,0,0,0.05,0,0,0,10,9.00,7,0
105,1,0,0.333,3,0,0,0,0,0,0.03,0,0,0,15,6.77,7,0
29,0,0,0,1,0,0,0,0,0,0.04,0,0,0,5,6.25,2,0
111,0,0,0.333,3,0,0,0,0,0,0.03,0,0.07,0,15,6.79,5,0
139,0,0.25,0.25,4,0,0,0,0,0,0.03,0,0.19,0,18,7.50,9,0
78,1,0,0,2,0,0,0,0,0,0.03,0,0,0,12,6.30,5,0
50,1,1,0,1,0,0,0,0,0,0.02,0,0,0,7,6.83,4,0
63,2,0,0,2,0,0,0,0,0,0.04,0,0,0,9,7.00,8,0
123,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,7.07,7,0
36,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.17,0,6,5.80,8,0
85,0,0,0,1,0,0,0,0,0,0.01,0,0.15,0,13,5.54,7,0
